Loan_ID,Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Dependents_numeric,Credit_History_Status,TotalIncome,LoanAmount_Actual,Loan_to_Income_Ratio,LoanIncomeRatio,Has_Coapplicant
LP002393,Female,Yes,0,Graduate,No,10047.0,0.0,126.0,240.0,1.0,Semiurban,,Has Credit History,10047.0,126000.0,12.541057031949835,11.40581153254277,0
LP002398,Male,No,0,Graduate,No,1926.0,1851.0,50.0,360.0,1.0,Semiurban,0.0,Has Credit History,3777.0,50000.0,13.238019592268996,10.466820180029307,1
LP002401,Male,Yes,0,Graduate,No,2213.0,1125.0,126.0,360.0,1.0,Urban,0.0,Has Credit History,3338.0,126000.0,37.74715398442181,29.04564315352697,1
LP002403,Male,No,0,Graduate,Yes,10416.0,0.0,187.0,360.0,0.0,Urban,0.0,No Credit History,10416.0,187000.0,17.953149001536097,16.38051857042747,0
LP002407,Female,Yes,0,Not Graduate,Yes,7142.0,0.0,138.0,360.0,1.0,Rural,0.0,Has Credit History,7142.0,138000.0,19.322318678241388,16.949152542372882,0
LP002408,Male,No,0,Graduate,No,3660.0,5064.0,187.0,360.0,1.0,Semiurban,0.0,Has Credit History,8724.0,187000.0,21.435121503897296,19.23076923076923,1
LP002409,Male,Yes,0,Graduate,No,7901.0,1833.0,180.0,360.0,1.0,Rural,0.0,Has Credit History,9734.0,180000.0,18.491884117526197,16.769144773616546,1
LP002418,Male,No,3+,Not Graduate,No,4707.0,1993.0,148.0,360.0,1.0,Semiurban,3.0,Has Credit History,6700.0,148000.0,22.08955223880597,19.22077922077922,1
LP002422,Male,No,1,Graduate,No,37719.0,0.0,152.0,360.0,1.0,Semiurban,1.0,Has Credit History,37719.0,152000.0,4.029799305389856,3.925721222139001,0
LP002424,Male,Yes,0,Graduate,No,7333.0,8333.0,175.0,300.0,,Rural,0.0,Unknown/Not on File,15666.0,175000.0,11.170688114387847,10.500420016800671,1
LP002429,Male,Yes,1,Graduate,Yes,3466.0,1210.0,130.0,360.0,1.0,Rural,1.0,Has Credit History,4676.0,130000.0,27.80153977758768,22.903453136011276,1
LP002434,Male,Yes,2,Not Graduate,No,4652.0,0.0,110.0,360.0,1.0,Rural,2.0,Has Credit History,4652.0,110000.0,23.6457437661221,19.4621372965322,0
LP002435,Male,Yes,0,Graduate,No,3539.0,1376.0,55.0,360.0,1.0,Rural,0.0,Has Credit History,4915.0,55000.0,11.190233977619531,9.29839391377853,1
LP002443,Male,Yes,2,Graduate,No,3340.0,1710.0,150.0,360.0,0.0,Rural,2.0,No Credit History,5050.0,150000.0,29.702970297029704,24.793388429752067,1
LP002444,Male,No,1,Not Graduate,Yes,2769.0,1542.0,190.0,360.0,,Semiurban,1.0,Unknown/Not on File,4311.0,190000.0,44.07330085826954,35.77480700433063,1
LP002446,Male,Yes,2,Not Graduate,No,2309.0,1255.0,125.0,360.0,0.0,Rural,2.0,No Credit History,3564.0,125000.0,35.072951739618404,27.388255915863276,1
LP002447,Male,Yes,2,Not Graduate,No,1958.0,1456.0,60.0,300.0,,Urban,2.0,Unknown/Not on File,3414.0,60000.0,17.57469244288225,13.59311282283643,1
LP002448,Male,Yes,0,Graduate,No,3948.0,1733.0,149.0,360.0,0.0,Rural,0.0,No Credit History,5681.0,149000.0,26.22777679985918,22.30205059122886,1
LP002449,Male,Yes,0,Graduate,No,2483.0,2466.0,90.0,180.0,0.0,Rural,0.0,No Credit History,4949.0,90000.0,18.185492018589613,15.128593040847202,1
LP002453,Male,No,0,Graduate,Yes,7085.0,0.0,84.0,360.0,1.0,Semiurban,0.0,Has Credit History,7085.0,84000.0,11.856033874382499,10.389610389610388,0
LP002455,Male,Yes,2,Graduate,No,3859.0,0.0,96.0,360.0,1.0,Semiurban,2.0,Has Credit History,3859.0,96000.0,24.876911116869657,19.757151677299856,0
LP002459,Male,Yes,0,Graduate,No,4301.0,0.0,118.0,360.0,1.0,Urban,0.0,Has Credit History,4301.0,118000.0,27.435480120902117,22.259950952650442,0
LP002467,Male,Yes,0,Graduate,No,3708.0,2569.0,173.0,360.0,1.0,Urban,0.0,Has Credit History,6277.0,173000.0,27.560936753226063,23.773533049333516,1
LP002472,Male,No,2,Graduate,No,4354.0,0.0,136.0,360.0,1.0,Rural,2.0,Has Credit History,4354.0,136000.0,31.23564538355535,25.40156892043332,0
LP002473,Male,Yes,0,Graduate,No,8334.0,0.0,160.0,360.0,1.0,Semiurban,0.0,Has Credit History,8334.0,160000.0,19.19846412287017,17.141632740518535,0
LP002478,Male,Yes,0,Graduate,Yes,2083.0,4083.0,160.0,360.0,,Semiurban,0.0,Unknown/Not on File,6166.0,160000.0,25.948751216347713,22.32765838682668,1
LP002484,Male,Yes,3+,Graduate,No,7740.0,0.0,128.0,180.0,1.0,Urban,3.0,Has Credit History,7740.0,128000.0,16.537467700258397,14.645308924485125,0
LP002487,Male,Yes,0,Graduate,No,3015.0,2188.0,153.0,360.0,1.0,Rural,0.0,Has Credit History,5203.0,153000.0,29.40611185854315,24.665484443011444,1
LP002489,Female,No,1,Not Graduate,No,5191.0,0.0,132.0,360.0,1.0,Semiurban,1.0,Has Credit History,5191.0,132000.0,25.42862646888846,21.32127281537716,0
LP002493,Male,No,0,Graduate,No,4166.0,0.0,98.0,360.0,0.0,Semiurban,0.0,No Credit History,4166.0,98000.0,23.523763802208354,18.970189701897016,0
LP002494,Male,No,0,Graduate,No,6000.0,0.0,140.0,360.0,1.0,Rural,0.0,Has Credit History,6000.0,140000.0,23.333333333333332,20.0,0
LP002500,Male,Yes,3+,Not Graduate,No,2947.0,1664.0,70.0,180.0,0.0,Urban,3.0,No Credit History,4611.0,70000.0,15.181088700932552,12.475494564248798,1
LP002501,Male,Yes,0,Graduate,No,16692.0,0.0,110.0,360.0,1.0,Semiurban,0.0,Has Credit History,16692.0,110000.0,6.589983225497244,6.217499434772779,0
LP002502,Female,Yes,2,Not Graduate,No,210.0,2917.0,98.0,360.0,1.0,Semiurban,2.0,Has Credit History,3127.0,98000.0,31.33994243684042,23.746062515144175,1
LP002505,Male,Yes,0,Graduate,No,4333.0,2451.0,110.0,360.0,1.0,Urban,0.0,Has Credit History,6784.0,110000.0,16.214622641509433,14.131551901336074,1
LP002515,Male,Yes,1,Graduate,Yes,3450.0,2079.0,162.0,360.0,1.0,Semiurban,1.0,Has Credit History,5529.0,162000.0,29.30005425935974,24.812375555215194,1
LP002517,Male,Yes,1,Not Graduate,No,2653.0,1500.0,113.0,180.0,0.0,Rural,1.0,No Credit History,4153.0,113000.0,27.209246327955693,21.92897341354551,1
LP002519,Male,Yes,3+,Graduate,No,4691.0,0.0,100.0,360.0,1.0,Semiurban,3.0,Has Credit History,4691.0,100000.0,21.317416329140908,17.571604287471448,0
LP002522,Female,No,0,Graduate,Yes,2500.0,0.0,93.0,360.0,,Urban,0.0,Unknown/Not on File,2500.0,93000.0,37.2,26.571428571428573,0
LP002524,Male,No,2,Graduate,No,5532.0,4648.0,162.0,360.0,1.0,Rural,2.0,Has Credit History,10180.0,162000.0,15.913555992141454,14.490161001788909,1
LP002527,Male,Yes,2,Graduate,Yes,16525.0,1014.0,150.0,360.0,1.0,Rural,2.0,Has Credit History,17539.0,150000.0,8.552369006214722,8.091051297265224,1
LP002529,Male,Yes,2,Graduate,No,6700.0,1750.0,230.0,300.0,1.0,Semiurban,2.0,Has Credit History,8450.0,230000.0,27.218934911242602,24.338624338624342,1
LP002530,Male,Yes,2,Graduate,No,2873.0,1872.0,132.0,360.0,0.0,Semiurban,2.0,No Credit History,4745.0,132000.0,27.818756585879875,22.97650130548303,1
LP002531,Male,Yes,1,Graduate,Yes,16667.0,2250.0,86.0,360.0,1.0,Semiurban,1.0,Has Credit History,18917.0,86000.0,4.546175397790347,4.3179193653662695,1
LP002533,Male,Yes,2,Graduate,No,2947.0,1603.0,126.0,360.0,1.0,Urban,2.0,Has Credit History,4550.0,126000.0,27.692307692307693,22.7027027027027,1
LP002534,Female,No,0,Not Graduate,No,4350.0,0.0,154.0,360.0,1.0,Rural,0.0,Has Credit History,4350.0,154000.0,35.40229885057471,28.785046728971963,0
LP002536,Male,Yes,3+,Not Graduate,No,3095.0,0.0,113.0,360.0,1.0,Rural,3.0,Has Credit History,3095.0,113000.0,36.51050080775444,27.59462759462759,0
LP002537,Male,Yes,0,Graduate,No,2083.0,3150.0,128.0,360.0,1.0,Semiurban,0.0,Has Credit History,5233.0,128000.0,24.460156697878844,20.535857532488368,1
LP002541,Male,Yes,0,Graduate,No,10833.0,0.0,234.0,360.0,1.0,Semiurban,0.0,Has Credit History,10833.0,234000.0,21.60066463583495,19.775204935350292,0
LP002543,Male,Yes,2,Graduate,No,8333.0,0.0,246.0,360.0,1.0,Semiurban,2.0,Has Credit History,8333.0,246000.0,29.52118084723389,26.358084217293474,0
LP002544,Male,Yes,1,Not Graduate,No,1958.0,2436.0,131.0,360.0,1.0,Rural,1.0,Has Credit History,4394.0,131000.0,29.813381884387802,24.2862439747868,1
LP002545,Male,No,2,Graduate,No,3547.0,0.0,80.0,360.0,0.0,Rural,2.0,No Credit History,3547.0,80000.0,22.554271215111363,17.594018033868483,0
LP002547,Male,Yes,1,Graduate,No,18333.0,0.0,500.0,360.0,1.0,Urban,1.0,Has Credit History,18333.0,500000.0,27.27322314951181,25.862514870946054,0
LP002555,Male,Yes,2,Graduate,Yes,4583.0,2083.0,160.0,360.0,1.0,Semiurban,2.0,Has Credit History,6666.0,160000.0,24.002400240024002,20.871380120010436,1
LP002556,Male,No,0,Graduate,No,2435.0,0.0,75.0,360.0,1.0,Urban,0.0,Has Credit History,2435.0,75000.0,30.80082135523614,21.83406113537118,0
LP002560,Male,No,0,Not Graduate,No,2699.0,2785.0,96.0,360.0,,Semiurban,0.0,Unknown/Not on File,5484.0,96000.0,17.505470459518598,14.805675508945095,1
LP002562,Male,Yes,1,Not Graduate,No,5333.0,1131.0,186.0,360.0,,Urban,1.0,Unknown/Not on File,6464.0,186000.0,28.774752475247524,24.919614147909968,1
LP002571,Male,No,0,Not Graduate,No,3691.0,0.0,110.0,360.0,1.0,Rural,0.0,Has Credit History,3691.0,110000.0,29.802221620157137,23.449157962055,0
LP002582,Female,No,0,Not Graduate,Yes,17263.0,0.0,225.0,360.0,1.0,Semiurban,0.0,Has Credit History,17263.0,225000.0,13.033655795632278,12.31999123911734,0
LP002585,Male,Yes,0,Graduate,No,3597.0,2157.0,119.0,360.0,0.0,Rural,0.0,No Credit History,5754.0,119000.0,20.68126520681265,17.619188628960618,1
LP002586,Female,Yes,1,Graduate,No,3326.0,913.0,105.0,84.0,1.0,Semiurban,1.0,Has Credit History,4239.0,105000.0,24.769992922859164,20.041992746707386,1
LP002587,Male,Yes,0,Not Graduate,No,2600.0,1700.0,107.0,360.0,1.0,Rural,0.0,Has Credit History,4300.0,107000.0,24.88372093023256,20.18867924528302,1
LP002588,Male,Yes,0,Graduate,No,4625.0,2857.0,111.0,12.0,,Urban,0.0,Unknown/Not on File,7482.0,111000.0,14.83560545308741,13.0865361942938,1
LP002600,Male,Yes,1,Graduate,Yes,2895.0,0.0,95.0,360.0,1.0,Semiurban,1.0,Has Credit History,2895.0,95000.0,32.81519861830743,24.390243902439025,0
LP002602,Male,No,0,Graduate,No,6283.0,4416.0,209.0,360.0,0.0,Rural,0.0,No Credit History,10699.0,209000.0,19.534535937938124,17.86477476707411,1
LP002603,Female,No,0,Graduate,No,645.0,3683.0,113.0,480.0,1.0,Rural,0.0,Has Credit History,4328.0,113000.0,26.109057301293902,21.20870870870871,1
LP002606,Female,No,0,Graduate,No,3159.0,0.0,100.0,360.0,1.0,Semiurban,0.0,Has Credit History,3159.0,100000.0,31.655587211142766,24.044241404183698,0
LP002615,Male,Yes,2,Graduate,No,4865.0,5624.0,208.0,360.0,1.0,Semiurban,2.0,Has Credit History,10489.0,208000.0,19.83029840785585,18.104273653059447,1
LP002618,Male,Yes,1,Not Graduate,No,4050.0,5302.0,138.0,360.0,,Rural,1.0,Unknown/Not on File,9352.0,138000.0,14.756201881950386,13.330757341576506,1
LP002619,Male,Yes,0,Not Graduate,No,3814.0,1483.0,124.0,300.0,1.0,Semiurban,0.0,Has Credit History,5297.0,124000.0,23.4094770624882,19.691916785771003,1
LP002622,Male,Yes,2,Graduate,No,3510.0,4416.0,243.0,360.0,1.0,Rural,2.0,Has Credit History,7926.0,243000.0,30.658591975775927,27.223840466054224,1
LP002624,Male,Yes,0,Graduate,No,20833.0,6667.0,480.0,360.0,,Urban,0.0,Unknown/Not on File,27500.0,480000.0,17.454545454545453,16.842105263157894,1
LP002625,Male,No,0,Graduate,No,3583.0,0.0,96.0,360.0,1.0,Urban,0.0,Has Credit History,3583.0,96000.0,26.793190064192018,20.9469779620336,0
LP002626,Male,Yes,0,Graduate,Yes,2479.0,3013.0,188.0,360.0,1.0,Urban,0.0,Has Credit History,5492.0,188000.0,34.23160961398398,28.95871842267406,1
LP002634,Female,No,1,Graduate,No,13262.0,0.0,40.0,360.0,1.0,Urban,1.0,Has Credit History,13262.0,40000.0,3.0161363293620873,2.804655728509325,0
LP002637,Male,No,0,Not Graduate,No,3598.0,1287.0,100.0,360.0,1.0,Rural,0.0,Has Credit History,4885.0,100000.0,20.470829068577277,16.99235344095157,1
LP002640,Male,Yes,1,Graduate,No,6065.0,2004.0,250.0,360.0,1.0,Semiurban,1.0,Has Credit History,8069.0,250000.0,30.982773577890693,27.566435108611753,1
LP002643,Male,Yes,2,Graduate,No,3283.0,2035.0,148.0,360.0,1.0,Urban,2.0,Has Credit History,5318.0,148000.0,27.830011282437006,23.42513453624565,1
LP002648,Male,Yes,0,Graduate,No,2130.0,6666.0,70.0,180.0,1.0,Semiurban,0.0,Has Credit History,8796.0,70000.0,7.958162801273306,7.145773785218457,1
LP002652,Male,No,0,Graduate,No,5815.0,3666.0,311.0,360.0,1.0,Rural,0.0,Has Credit History,9481.0,311000.0,32.80244699926168,29.672741150653565,1
LP002659,Male,Yes,3+,Graduate,No,3466.0,3428.0,150.0,360.0,1.0,Rural,3.0,Has Credit History,6894.0,150000.0,21.75805047867711,19.001773498859894,1
LP002670,Female,Yes,2,Graduate,No,2031.0,1632.0,113.0,480.0,1.0,Semiurban,2.0,Has Credit History,3663.0,113000.0,30.84903084903085,24.233326184859532,1
LP002682,Male,Yes,0,Not Graduate,No,3074.0,1800.0,123.0,360.0,0.0,Semiurban,,No Credit History,4874.0,123000.0,25.235945835043086,20.93973442288049,1
LP002683,Male,No,0,Graduate,No,4683.0,1915.0,185.0,360.0,1.0,Semiurban,0.0,Has Credit History,6598.0,185000.0,28.03879963625341,24.348512766517505,1
LP002684,Female,No,0,Not Graduate,No,3400.0,0.0,95.0,360.0,1.0,Rural,0.0,Has Credit History,3400.0,95000.0,27.941176470588236,21.59090909090909,0
LP002689,Male,Yes,2,Not Graduate,No,2192.0,1742.0,45.0,360.0,1.0,Semiurban,2.0,Has Credit History,3934.0,45000.0,11.438739196746313,9.120389136603162,1
LP002690,Male,No,0,Graduate,No,2500.0,0.0,55.0,360.0,1.0,Semiurban,0.0,Has Credit History,2500.0,55000.0,22.0,15.714285714285714,0
LP002692,Male,Yes,3+,Graduate,Yes,5677.0,1424.0,100.0,360.0,1.0,Rural,3.0,Has Credit History,7101.0,100000.0,14.08252358822701,12.344155042587337,1
LP002693,Male,Yes,2,Graduate,Yes,7948.0,7166.0,480.0,360.0,1.0,Rural,2.0,Has Credit History,15114.0,480000.0,31.758634378721716,29.787762194365147,1
LP002697,Male,No,0,Graduate,No,4680.0,2087.0,126.0,360.0,1.0,Semiurban,0.0,Has Credit History,6767.0,126000.0,18.619772425003696,16.222479721900346,1
LP002699,Male,Yes,2,Graduate,Yes,17500.0,0.0,400.0,360.0,1.0,Rural,2.0,Has Credit History,17500.0,400000.0,22.857142857142858,21.62162162162162,0
LP002705,Male,Yes,0,Graduate,No,3775.0,0.0,110.0,360.0,1.0,Semiurban,0.0,Has Credit History,3775.0,110000.0,29.13907284768212,23.036649214659683,0
LP002706,Male,Yes,1,Not Graduate,No,5285.0,1430.0,161.0,360.0,0.0,Semiurban,1.0,No Credit History,6715.0,161000.0,23.976172747580044,20.86843810758263,1
LP002714,Male,No,1,Not Graduate,No,2679.0,1302.0,94.0,360.0,1.0,Semiurban,1.0,Has Credit History,3981.0,94000.0,23.61215774930922,18.87171250752861,1
LP002716,Male,No,0,Not Graduate,No,6783.0,0.0,130.0,360.0,1.0,Semiurban,0.0,Has Credit History,6783.0,130000.0,19.165560961226596,16.70307079532314,0
LP002717,Male,Yes,0,Graduate,No,1025.0,5500.0,216.0,360.0,,Rural,0.0,Unknown/Not on File,6525.0,216000.0,33.10344827586207,28.704318936877076,1
LP002720,Male,Yes,3+,Graduate,No,4281.0,0.0,100.0,360.0,1.0,Urban,3.0,Has Credit History,4281.0,100000.0,23.3590282644242,18.93580761219466,0
LP002723,Male,No,2,Graduate,No,3588.0,0.0,110.0,360.0,0.0,Rural,2.0,No Credit History,3588.0,110000.0,30.657748049052397,23.975588491717524,0
LP002729,Male,No,1,Graduate,No,11250.0,0.0,196.0,360.0,,Semiurban,1.0,Unknown/Not on File,11250.0,196000.0,17.42222222222222,16.0,0
LP002731,Female,No,0,Not Graduate,Yes,18165.0,0.0,125.0,360.0,1.0,Urban,0.0,Has Credit History,18165.0,125000.0,6.881365262868153,6.522306287503262,0
LP002732,Male,No,0,Not Graduate,No,2550.0,2042.0,126.0,360.0,1.0,Rural,0.0,Has Credit History,4592.0,126000.0,27.4390243902439,22.53218884120172,1
LP002734,Male,Yes,0,Graduate,No,6133.0,3906.0,324.0,360.0,1.0,Urban,0.0,Has Credit History,10039.0,324000.0,32.27413088953083,29.35048464534831,1
LP002738,Male,No,2,Graduate,No,3617.0,0.0,107.0,360.0,1.0,Semiurban,2.0,Has Credit History,3617.0,107000.0,29.58252695604092,23.175222005631362,0
LP002739,Male,Yes,0,Not Graduate,No,2917.0,536.0,66.0,360.0,1.0,Rural,0.0,Has Credit History,3453.0,66000.0,19.113814074717638,14.821468672804853,1
LP002740,Male,Yes,3+,Graduate,No,6417.0,0.0,157.0,180.0,1.0,Rural,3.0,Has Credit History,6417.0,157000.0,24.46626149290946,21.16758797357422,0
LP002741,Female,Yes,1,Graduate,No,4608.0,2845.0,140.0,180.0,1.0,Semiurban,1.0,Has Credit History,7453.0,140000.0,18.784382128002147,16.562167277889507,1
LP002743,Female,No,0,Graduate,No,2138.0,0.0,99.0,360.0,0.0,Semiurban,0.0,No Credit History,2138.0,99000.0,46.30495790458372,31.548757170172085,0
LP002753,Female,No,1,Graduate,No,3652.0,0.0,95.0,360.0,1.0,Semiurban,1.0,Has Credit History,3652.0,95000.0,26.013143483023,20.4213241616509,0
LP002755,Male,Yes,1,Not Graduate,No,2239.0,2524.0,128.0,360.0,1.0,Urban,1.0,Has Credit History,4763.0,128000.0,26.873819021625025,22.210654173173694,1
LP002757,Female,Yes,0,Not Graduate,No,3017.0,663.0,102.0,360.0,,Semiurban,0.0,Unknown/Not on File,3680.0,102000.0,27.717391304347824,21.794871794871796,1
LP002767,Male,Yes,0,Graduate,No,2768.0,1950.0,155.0,360.0,1.0,Rural,0.0,Has Credit History,4718.0,155000.0,32.852903772785076,27.107380202868136,1
LP002768,Male,No,0,Not Graduate,No,3358.0,0.0,80.0,36.0,1.0,Semiurban,0.0,Has Credit History,3358.0,80000.0,23.823704586063133,18.35704451583295,0
LP002772,Male,No,0,Graduate,No,2526.0,1783.0,145.0,360.0,1.0,Rural,0.0,Has Credit History,4309.0,145000.0,33.65049895567417,27.31211150875871,1
LP002776,Female,No,0,Graduate,No,5000.0,0.0,103.0,360.0,0.0,Semiurban,0.0,No Credit History,5000.0,103000.0,20.6,17.166666666666668,0
LP002777,Male,Yes,0,Graduate,No,2785.0,2016.0,110.0,360.0,1.0,Rural,0.0,Has Credit History,4801.0,110000.0,22.911893355550927,18.96224788829512,1
LP002778,Male,Yes,2,Graduate,Yes,6633.0,0.0,126.0,360.0,0.0,Rural,2.0,No Credit History,6633.0,126000.0,18.99592944369064,16.50727105987161,0
LP002784,Male,Yes,1,Not Graduate,No,2492.0,2375.0,126.0,360.0,1.0,Rural,1.0,Has Credit History,4867.0,126000.0,25.888637764536675,21.476052497017214,1
LP002785,Male,Yes,1,Graduate,No,3333.0,3250.0,158.0,360.0,1.0,Urban,1.0,Has Credit History,6583.0,158000.0,24.001215251405135,20.836080706844257,1
LP002788,Male,Yes,0,Not Graduate,No,2454.0,2333.0,181.0,360.0,0.0,Urban,0.0,No Credit History,4787.0,181000.0,37.81073741382912,31.277000172801106,1
LP002789,Male,Yes,0,Graduate,No,3593.0,4266.0,132.0,180.0,0.0,Rural,0.0,No Credit History,7859.0,132000.0,16.79603002926581,14.90010159160176,1
LP002792,Male,Yes,1,Graduate,No,5468.0,1032.0,26.0,360.0,1.0,Semiurban,1.0,Has Credit History,6500.0,26000.0,4.0,3.466666666666667,1
LP002794,Female,No,0,Graduate,No,2667.0,1625.0,84.0,360.0,,Urban,0.0,Unknown/Not on File,4292.0,84000.0,19.571295433364398,15.873015873015873,1
LP002795,Male,Yes,3+,Graduate,Yes,10139.0,0.0,260.0,360.0,1.0,Semiurban,3.0,Has Credit History,10139.0,260000.0,25.64355459118256,23.341413053236376,0
LP002798,Male,Yes,0,Graduate,No,3887.0,2669.0,162.0,360.0,1.0,Semiurban,0.0,Has Credit History,6556.0,162000.0,24.71018913971934,21.439915299100054,1
LP002804,Female,Yes,0,Graduate,No,4180.0,2306.0,182.0,360.0,1.0,Semiurban,0.0,Has Credit History,6486.0,182000.0,28.060437866173295,24.31204915842907,1
LP002807,Male,Yes,2,Not Graduate,No,3675.0,242.0,108.0,360.0,1.0,Semiurban,2.0,Has Credit History,3917.0,108000.0,27.572121521572633,21.964612568639414,1
LP002813,Female,Yes,1,Graduate,Yes,19484.0,0.0,600.0,360.0,1.0,Semiurban,1.0,Has Credit History,19484.0,600000.0,30.794498049681792,29.291154071470412,0
LP002820,Male,Yes,0,Graduate,No,5923.0,2054.0,211.0,360.0,1.0,Rural,0.0,Has Credit History,7977.0,211000.0,26.45104675943337,23.504511529464185,1
LP002821,Male,No,0,Not Graduate,Yes,5800.0,0.0,132.0,360.0,1.0,Semiurban,0.0,Has Credit History,5800.0,132000.0,22.75862068965517,19.411764705882355,0
LP002832,Male,Yes,2,Graduate,No,8799.0,0.0,258.0,360.0,0.0,Urban,2.0,No Credit History,8799.0,258000.0,29.321513808387316,26.32921726706807,0
LP002833,Male,Yes,0,Not Graduate,No,4467.0,0.0,120.0,360.0,,Rural,0.0,Unknown/Not on File,4467.0,120000.0,26.863666890530556,21.949881104810682,0
LP002836,Male,No,0,Graduate,No,3333.0,0.0,70.0,360.0,1.0,Urban,0.0,Has Credit History,3333.0,70000.0,21.002100210021002,16.15508885298869,0
LP002837,Male,Yes,3+,Graduate,No,3400.0,2500.0,123.0,360.0,0.0,Rural,3.0,No Credit History,5900.0,123000.0,20.847457627118644,17.82608695652174,1
LP002840,Female,No,0,Graduate,No,2378.0,0.0,9.0,360.0,1.0,Urban,0.0,Has Credit History,2378.0,9000.0,3.7846930193439867,2.664298401420959,0
LP002841,Male,Yes,0,Graduate,No,3166.0,2064.0,104.0,360.0,0.0,Urban,0.0,No Credit History,5230.0,104000.0,19.88527724665392,16.693418940609952,1
LP002842,Male,Yes,1,Graduate,No,3417.0,1750.0,186.0,360.0,1.0,Urban,1.0,Has Credit History,5167.0,186000.0,35.99767756918909,30.160531863142534,1
LP002847,Male,Yes,0,Graduate,No,5116.0,1451.0,165.0,360.0,0.0,Urban,,No Credit History,6567.0,165000.0,25.12562814070352,21.80520681908286,1
LP002855,Male,Yes,2,Graduate,No,16666.0,0.0,275.0,360.0,1.0,Urban,2.0,Has Credit History,16666.0,275000.0,16.500660026401057,15.566625155666252,0
LP002862,Male,Yes,2,Not Graduate,No,6125.0,1625.0,187.0,480.0,1.0,Semiurban,2.0,Has Credit History,7750.0,187000.0,24.129032258064516,21.37142857142857,1
LP002863,Male,Yes,3+,Graduate,No,6406.0,0.0,150.0,360.0,1.0,Semiurban,3.0,Has Credit History,6406.0,150000.0,23.415547923821418,20.25384823116392,0
LP002868,Male,Yes,2,Graduate,No,3159.0,461.0,108.0,84.0,1.0,Urban,2.0,Has Credit History,3620.0,108000.0,29.834254143646408,23.376623376623375,1
LP002872,Male,Yes,0,Graduate,No,3087.0,2210.0,136.0,360.0,0.0,Semiurban,0.0,No Credit History,5297.0,136000.0,25.674910326599964,21.59758615213594,1
LP002874,Male,No,0,Graduate,No,3229.0,2739.0,110.0,360.0,1.0,Urban,0.0,Has Credit History,5968.0,110000.0,18.431635388739945,15.786452353616532,1
LP002877,Male,Yes,1,Graduate,No,1782.0,2232.0,107.0,360.0,1.0,Rural,1.0,Has Credit History,4014.0,107000.0,26.656701544593922,21.340247307538892,1
LP002888,Male,No,0,Graduate,No,3182.0,2917.0,161.0,360.0,1.0,Urban,0.0,Has Credit History,6099.0,161000.0,26.397770126250204,22.679250598675868,1
LP002892,Male,Yes,2,Graduate,No,6540.0,0.0,205.0,360.0,1.0,Semiurban,2.0,Has Credit History,6540.0,205000.0,31.345565749235472,27.188328912466844,0
LP002893,Male,No,0,Graduate,No,1836.0,33837.0,90.0,360.0,1.0,Urban,0.0,Has Credit History,35673.0,90000.0,2.5229164914641324,2.4541215608213127,1
LP002894,Female,Yes,0,Graduate,No,3166.0,0.0,36.0,360.0,1.0,Semiurban,0.0,Has Credit History,3166.0,36000.0,11.37081490840177,8.641382621219394,0
LP002898,Male,Yes,1,Graduate,No,1880.0,0.0,61.0,360.0,,Rural,1.0,Unknown/Not on File,1880.0,61000.0,32.4468085106383,21.180555555555557,0
LP002911,Male,Yes,1,Graduate,No,2787.0,1917.0,146.0,360.0,0.0,Rural,1.0,No Credit History,4704.0,146000.0,31.037414965986393,25.5960729312763,1
LP002912,Male,Yes,1,Graduate,No,4283.0,3000.0,172.0,84.0,1.0,Rural,1.0,Has Credit History,7283.0,172000.0,23.61664149388988,20.7654231558614,1
LP002916,Male,Yes,0,Graduate,No,2297.0,1522.0,104.0,360.0,1.0,Urban,0.0,Has Credit History,3819.0,104000.0,27.232259753862266,21.58124092135298,1
LP002917,Female,No,0,Not Graduate,No,2165.0,0.0,70.0,360.0,1.0,Semiurban,0.0,Has Credit History,2165.0,70000.0,32.33256351039261,22.11690363349131,0
LP002925,Male,No,0,Graduate,No,4750.0,0.0,94.0,360.0,1.0,Semiurban,0.0,Has Credit History,4750.0,94000.0,19.789473684210527,16.347826086956523,0
LP002926,Male,Yes,2,Graduate,Yes,2726.0,0.0,106.0,360.0,0.0,Semiurban,2.0,No Credit History,2726.0,106000.0,38.88481291269259,28.44873859366613,0
LP002928,Male,Yes,0,Graduate,No,3000.0,3416.0,56.0,180.0,1.0,Semiurban,0.0,Has Credit History,6416.0,56000.0,8.728179551122194,7.5512405609492985,1
LP002931,Male,Yes,2,Graduate,Yes,6000.0,0.0,205.0,240.0,1.0,Semiurban,2.0,Has Credit History,6000.0,205000.0,34.166666666666664,29.285714285714285,0
LP002933,Male,No,3+,Graduate,Yes,9357.0,0.0,292.0,360.0,1.0,Semiurban,3.0,Has Credit History,9357.0,292000.0,31.206583306615368,28.193492324032057,0
LP002936,Male,Yes,0,Graduate,No,3859.0,3300.0,142.0,180.0,1.0,Rural,0.0,Has Credit History,7159.0,142000.0,19.835172510127112,17.40409363892634,1
LP002938,Male,Yes,0,Graduate,Yes,16120.0,0.0,260.0,360.0,1.0,Urban,0.0,Has Credit History,16120.0,260000.0,16.129032258064516,15.186915887850466,0
