Loan_ID,Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Dependents_numeric,Credit_History_Status,TotalIncome,LoanAmount_Actual,Loan_to_Income_Ratio
LP002753,Female,No,1,Graduate,No,3652.0,0.0,95.0,360.0,1.0,Semiurban,1.0,Has Credit History,3652.0,95000.0,26.013143483023
LP002755,Male,Yes,1,Not Graduate,No,2239.0,2524.0,128.0,360.0,1.0,Urban,1.0,Has Credit History,4763.0,128000.0,26.873819021625025
LP002757,Female,Yes,0,Not Graduate,No,3017.0,663.0,102.0,360.0,,Semiurban,0.0,Unknown/Not on File,3680.0,102000.0,27.717391304347824
LP002767,Male,Yes,0,Graduate,No,2768.0,1950.0,155.0,360.0,1.0,Rural,0.0,Has Credit History,4718.0,155000.0,32.852903772785076
LP002768,Male,No,0,Not Graduate,No,3358.0,0.0,80.0,36.0,1.0,Semiurban,0.0,Has Credit History,3358.0,80000.0,23.823704586063133
LP002772,Male,No,0,Graduate,No,2526.0,1783.0,145.0,360.0,1.0,Rural,0.0,Has Credit History,4309.0,145000.0,33.65049895567417
LP002776,Female,No,0,Graduate,No,5000.0,0.0,103.0,360.0,0.0,Semiurban,0.0,No Credit History,5000.0,103000.0,20.6
LP002777,Male,Yes,0,Graduate,No,2785.0,2016.0,110.0,360.0,1.0,Rural,0.0,Has Credit History,4801.0,110000.0,22.911893355550927
LP002778,Male,Yes,2,Graduate,Yes,6633.0,0.0,126.0,360.0,0.0,Rural,2.0,No Credit History,6633.0,126000.0,18.99592944369064
LP002784,Male,Yes,1,Not Graduate,No,2492.0,2375.0,126.0,360.0,1.0,Rural,1.0,Has Credit History,4867.0,126000.0,25.888637764536675
LP002785,Male,Yes,1,Graduate,No,3333.0,3250.0,158.0,360.0,1.0,Urban,1.0,Has Credit History,6583.0,158000.0,24.001215251405135
LP002788,Male,Yes,0,Not Graduate,No,2454.0,2333.0,181.0,360.0,0.0,Urban,0.0,No Credit History,4787.0,181000.0,37.81073741382912
LP002789,Male,Yes,0,Graduate,No,3593.0,4266.0,132.0,180.0,0.0,Rural,0.0,No Credit History,7859.0,132000.0,16.79603002926581
LP002792,Male,Yes,1,Graduate,No,5468.0,1032.0,26.0,360.0,1.0,Semiurban,1.0,Has Credit History,6500.0,26000.0,4.0
LP002794,Female,No,0,Graduate,No,2667.0,1625.0,84.0,360.0,,Urban,0.0,Unknown/Not on File,4292.0,84000.0,19.571295433364398
LP002795,Male,Yes,3+,Graduate,Yes,10139.0,0.0,260.0,360.0,1.0,Semiurban,3.0,Has Credit History,10139.0,260000.0,25.64355459118256
LP002798,Male,Yes,0,Graduate,No,3887.0,2669.0,162.0,360.0,1.0,Semiurban,0.0,Has Credit History,6556.0,162000.0,24.71018913971934
LP002804,Female,Yes,0,Graduate,No,4180.0,2306.0,182.0,360.0,1.0,Semiurban,0.0,Has Credit History,6486.0,182000.0,28.060437866173295
LP002807,Male,Yes,2,Not Graduate,No,3675.0,242.0,108.0,360.0,1.0,Semiurban,2.0,Has Credit History,3917.0,108000.0,27.572121521572633
LP002813,Female,Yes,1,Graduate,Yes,19484.0,0.0,600.0,360.0,1.0,Semiurban,1.0,Has Credit History,19484.0,600000.0,30.794498049681792
LP002820,Male,Yes,0,Graduate,No,5923.0,2054.0,211.0,360.0,1.0,Rural,0.0,Has Credit History,7977.0,211000.0,26.45104675943337
LP002821,Male,No,0,Not Graduate,Yes,5800.0,0.0,132.0,360.0,1.0,Semiurban,0.0,Has Credit History,5800.0,132000.0,22.75862068965517
LP002832,Male,Yes,2,Graduate,No,8799.0,0.0,258.0,360.0,0.0,Urban,2.0,No Credit History,8799.0,258000.0,29.321513808387316
LP002833,Male,Yes,0,Not Graduate,No,4467.0,0.0,120.0,360.0,,Rural,0.0,Unknown/Not on File,4467.0,120000.0,26.863666890530556
LP002836,Male,No,0,Graduate,No,3333.0,0.0,70.0,360.0,1.0,Urban,0.0,Has Credit History,3333.0,70000.0,21.002100210021002
LP002837,Male,Yes,3+,Graduate,No,3400.0,2500.0,123.0,360.0,0.0,Rural,3.0,No Credit History,5900.0,123000.0,20.847457627118644
LP002840,Female,No,0,Graduate,No,2378.0,0.0,9.0,360.0,1.0,Urban,0.0,Has Credit History,2378.0,9000.0,3.7846930193439867
LP002841,Male,Yes,0,Graduate,No,3166.0,2064.0,104.0,360.0,0.0,Urban,0.0,No Credit History,5230.0,104000.0,19.88527724665392
LP002842,Male,Yes,1,Graduate,No,3417.0,1750.0,186.0,360.0,1.0,Urban,1.0,Has Credit History,5167.0,186000.0,35.99767756918909
LP002847,Male,Yes,0,Graduate,No,5116.0,1451.0,165.0,360.0,0.0,Urban,0.0,No Credit History,6567.0,165000.0,25.12562814070352
LP002855,Male,Yes,2,Graduate,No,16666.0,0.0,275.0,360.0,1.0,Urban,2.0,Has Credit History,16666.0,275000.0,16.500660026401057
LP002862,Male,Yes,2,Not Graduate,No,6125.0,1625.0,187.0,480.0,1.0,Semiurban,2.0,Has Credit History,7750.0,187000.0,24.129032258064516
LP002863,Male,Yes,3+,Graduate,No,6406.0,0.0,150.0,360.0,1.0,Semiurban,3.0,Has Credit History,6406.0,150000.0,23.415547923821418
LP002868,Male,Yes,2,Graduate,No,3159.0,461.0,108.0,84.0,1.0,Urban,2.0,Has Credit History,3620.0,108000.0,29.834254143646408
LP002872,Male,Yes,0,Graduate,No,3087.0,2210.0,136.0,360.0,0.0,Semiurban,0.0,No Credit History,5297.0,136000.0,25.674910326599964
LP002874,Male,No,0,Graduate,No,3229.0,2739.0,110.0,360.0,1.0,Urban,0.0,Has Credit History,5968.0,110000.0,18.431635388739945
LP002877,Male,Yes,1,Graduate,No,1782.0,2232.0,107.0,360.0,1.0,Rural,1.0,Has Credit History,4014.0,107000.0,26.656701544593922
LP002888,Male,No,0,Graduate,No,3182.0,2917.0,161.0,360.0,1.0,Urban,0.0,Has Credit History,6099.0,161000.0,26.397770126250204
LP002892,Male,Yes,2,Graduate,No,6540.0,0.0,205.0,360.0,1.0,Semiurban,2.0,Has Credit History,6540.0,205000.0,31.345565749235472
LP002893,Male,No,0,Graduate,No,1836.0,33837.0,90.0,360.0,1.0,Urban,0.0,Has Credit History,35673.0,90000.0,2.5229164914641324
LP002894,Female,Yes,0,Graduate,No,3166.0,0.0,36.0,360.0,1.0,Semiurban,0.0,Has Credit History,3166.0,36000.0,11.37081490840177
LP002898,Male,Yes,1,Graduate,No,1880.0,0.0,61.0,360.0,,Rural,1.0,Unknown/Not on File,1880.0,61000.0,32.4468085106383
LP002911,Male,Yes,1,Graduate,No,2787.0,1917.0,146.0,360.0,0.0,Rural,1.0,No Credit History,4704.0,146000.0,31.037414965986393
LP002912,Male,Yes,1,Graduate,No,4283.0,3000.0,172.0,84.0,1.0,Rural,1.0,Has Credit History,7283.0,172000.0,23.61664149388988
LP002916,Male,Yes,0,Graduate,No,2297.0,1522.0,104.0,360.0,1.0,Urban,0.0,Has Credit History,3819.0,104000.0,27.232259753862266
LP002917,Female,No,0,Not Graduate,No,2165.0,0.0,70.0,360.0,1.0,Semiurban,0.0,Has Credit History,2165.0,70000.0,32.33256351039261
LP002925,Male,No,0,Graduate,No,4750.0,0.0,94.0,360.0,1.0,Semiurban,0.0,Has Credit History,4750.0,94000.0,19.789473684210527
LP002926,Male,Yes,2,Graduate,Yes,2726.0,0.0,106.0,360.0,0.0,Semiurban,2.0,No Credit History,2726.0,106000.0,38.88481291269259
LP002928,Male,Yes,0,Graduate,No,3000.0,3416.0,56.0,180.0,1.0,Semiurban,0.0,Has Credit History,6416.0,56000.0,8.728179551122194
LP002931,Male,Yes,2,Graduate,Yes,6000.0,0.0,205.0,240.0,1.0,Semiurban,2.0,Has Credit History,6000.0,205000.0,34.166666666666664
LP002933,Male,No,3+,Graduate,Yes,9357.0,0.0,292.0,360.0,1.0,Semiurban,3.0,Has Credit History,9357.0,292000.0,31.206583306615368
LP002936,Male,Yes,0,Graduate,No,3859.0,3300.0,142.0,180.0,1.0,Rural,0.0,Has Credit History,7159.0,142000.0,19.835172510127112
LP002938,Male,Yes,0,Graduate,Yes,16120.0,0.0,260.0,360.0,1.0,Urban,0.0,Has Credit History,16120.0,260000.0,16.129032258064516
LP002940,Male,No,0,Not Graduate,No,3833.0,0.0,110.0,360.0,1.0,Rural,0.0,Has Credit History,3833.0,110000.0,28.69814766501435
LP002941,Male,Yes,2,Not Graduate,Yes,6383.0,1000.0,187.0,360.0,1.0,Rural,2.0,Has Credit History,7383.0,187000.0,25.328457266693757
LP002943,Male,No,0,Graduate,No,2987.0,0.0,88.0,360.0,0.0,Semiurban,0.0,No Credit History,2987.0,88000.0,29.46099765651155
LP002945,Male,Yes,0,Graduate,Yes,9963.0,0.0,180.0,360.0,1.0,Rural,0.0,Has Credit History,9963.0,180000.0,18.066847335140018
LP002948,Male,Yes,2,Graduate,No,5780.0,0.0,192.0,360.0,1.0,Urban,2.0,Has Credit History,5780.0,192000.0,33.21799307958477
LP002949,Female,No,3+,Graduate,No,416.0,41667.0,350.0,180.0,,Urban,3.0,Unknown/Not on File,42083.0,350000.0,8.31689755958463
LP002950,Male,Yes,0,Not Graduate,No,2894.0,2792.0,155.0,360.0,1.0,Rural,0.0,Has Credit History,5686.0,155000.0,27.259936686598664
LP002953,Male,Yes,3+,Graduate,No,5703.0,0.0,128.0,360.0,1.0,Urban,3.0,Has Credit History,5703.0,128000.0,22.44432754690514
LP002958,Male,No,0,Graduate,No,3676.0,4301.0,172.0,360.0,1.0,Rural,0.0,Has Credit History,7977.0,172000.0,21.561990723329572
LP002959,Female,Yes,1,Graduate,No,12000.0,0.0,496.0,360.0,1.0,Semiurban,1.0,Has Credit History,12000.0,496000.0,41.333333333333336
LP002960,Male,Yes,0,Not Graduate,No,2400.0,3800.0,126.0,180.0,1.0,Urban,0.0,Has Credit History,6200.0,126000.0,20.322580645161292
LP002961,Male,Yes,1,Graduate,No,3400.0,2500.0,173.0,360.0,1.0,Semiurban,1.0,Has Credit History,5900.0,173000.0,29.322033898305083
LP002964,Male,Yes,2,Not Graduate,No,3987.0,1411.0,157.0,360.0,1.0,Rural,2.0,Has Credit History,5398.0,157000.0,29.084846239347907
LP002974,Male,Yes,0,Graduate,No,3232.0,1950.0,108.0,360.0,1.0,Rural,0.0,Has Credit History,5182.0,108000.0,20.841373986877652
LP002978,Female,No,0,Graduate,No,2900.0,0.0,71.0,360.0,1.0,Rural,0.0,Has Credit History,2900.0,71000.0,24.482758620689655
LP002979,Male,Yes,3+,Graduate,No,4106.0,0.0,40.0,180.0,1.0,Rural,3.0,Has Credit History,4106.0,40000.0,9.74184120798831
LP002983,Male,Yes,1,Graduate,No,8072.0,240.0,253.0,360.0,1.0,Urban,1.0,Has Credit History,8312.0,253000.0,30.437921077959576
LP002984,Male,Yes,2,Graduate,No,7583.0,0.0,187.0,360.0,1.0,Urban,2.0,Has Credit History,7583.0,187000.0,24.66042463404985
LP002990,Female,No,0,Graduate,Yes,4583.0,0.0,133.0,360.0,0.0,Semiurban,0.0,No Credit History,4583.0,133000.0,29.02029238490072
